open_time,open,high,low,close,volume,close_time,quote,no_trades,base_buy,quote_buy,ignore,date
1.60687E+12,18764.96,19342,18330,19204.09,75911.01348,1.60695E+12,1436895345,1566635,36421.6904,689901298.6,0,12/2/2020 5:30
1.60695E+12,19204.08,19598,18867.2,19421.9,66689.39128,1.60704E+12,1286548311,1242229,33868.3417,653783366.9,0,12/3/2020 5:30
1.60704E+12,19422.34,19527,18565.31,18650.52,71283.6682,1.60713E+12,1358079975,1286657,32363.45372,616745259.3,0,12/4/2020 5:30
1.60713E+12,18650.51,19177,18500,19147.66,42922.74857,1.60721E+12,813445434.1,932124,21360.26028,405002656.1,0,12/5/2020 5:30
1.60721E+12,19147.66,19420,18857,19359.4,37043.09186,1.6073E+12,709558933.6,820382,19009.40766,364303501,0,12/6/2020 5:30
1.6073E+12,19358.67,19420.91,18902.88,19166.9,41372.29629,1.60739E+12,793517668.7,840954,18881.80601,362249650.1,0,12/7/2020 5:30
1.60739E+12,19166.9,19294.84,18200,18324.11,61626.94761,1.60747E+12,1160658077,1143181,27811.37851,524064471.6,0,12/8/2020 5:30
1.60747E+12,18324.11,18639.57,17650,18541.28,79585.5538,1.60756E+12,1450130664,1302476,36809.00929,671042442.5,0,12/9/2020 5:30
1.60756E+12,18541.29,18557.32,17911.12,18254.63,52890.67509,1.60764E+12,966149529,891151,25604.60807,467840780.5,0,12/10/2020 5:30
1.60764E+12,18254.81,18292.73,17572.33,18036.53,72610.72426,1.60773E+12,1301081647,1117810,34194.98847,612882050.9,0,12/11/2020 5:30
1.60773E+12,18036.53,18948.66,18020.7,18808.69,49519.97843,1.60782E+12,915552835.9,891810,26056.33265,481756117.7,0,12/12/2020 5:30
1.60782E+12,18808.69,19411,18711.12,19174.99,56560.82174,1.6079E+12,1083520569,938022,29593.4651,566907850.6,0,12/13/2020 5:30
1.6079E+12,19174.99,19349,19000,19273.14,47257.20129,1.60799E+12,906101687.7,842382,22657.4634,434506325.3,0,12/14/2020 5:30
1.60799E+12,19273.69,19570,19050,19426.43,61834.36601,1.60808E+12,1196361528,1046423,31194.16085,603826364.4,0,12/15/2020 5:30
1.60808E+12,19426.43,21560,19278.6,21335.52,114306.3356,1.60816E+12,2325135959,1659135,61245.26238,1245917122,0,12/16/2020 5:30
1.60816E+12,21335.52,23800,21230,22797.16,184882.4767,1.60825E+12,4196645567,2795084,92409.40508,2097021809,0,12/17/2020 5:30
1.60825E+12,22797.15,23285.18,22350,23107.39,79646.13432,1.60834E+12,1820875361,1613775,38359.30216,877296889.5,0,12/18/2020 5:30
1.60834E+12,23107.39,24171.47,22750,23821.61,86045.06468,1.60842E+12,2018969879,1678611,42709.1115,1002105539,0,12/19/2020 5:30
1.60842E+12,23821.6,24295,23060,23455.52,76690.14569,1.60851E+12,1810862075,1743225,37124.11536,877166936.6,0,12/20/2020 5:30
1.60851E+12,23455.54,24102.77,21815,22719.71,88030.29724,1.6086E+12,2035446294,1593949,41983.0461,971417184.7,0,12/21/2020 5:30
1.6086E+12,22719.88,23837.1,22353.4,23810.79,87033.12616,1.60868E+12,2010758620,1496277,42681.32671,986428672.7,0,12/22/2020 5:30
1.60868E+12,23810.79,24100,22600,23232.76,119047.2597,1.60877E+12,2797688007,2194611,56660.20196,1332358610,0,12/23/2020 5:30
1.60877E+12,23232.39,23794.43,22703.42,23729.2,69013.83425,1.60885E+12,1602394244,1421257,35789.11132,831484211.7,0,12/24/2020 5:30
1.60885E+12,23728.99,24789.86,23433.6,24712.47,79519.94357,1.60894E+12,1919766317,1504426,41219.08816,995215944.6,0,12/25/2020 5:30
1.60894E+12,24712.47,26867.03,24500,26493.39,97806.51339,1.60903E+12,2496533065,1735574,49839.03407,1272279530,0,12/26/2020 5:30
1.60903E+12,26493.4,28422,25700,26281.66,148455.5862,1.60911E+12,4028928684,2438493,72649.34048,1972635486,0,12/27/2020 5:30
1.60911E+12,26281.54,27500,26101,27079.41,79721.7425,1.6092E+12,2151806809,1508204,37895.34562,1023061029,0,12/28/2020 5:30
1.6092E+12,27079.42,27410,25880,27385,69411.59261,1.60929E+12,1851617220,1605166,34276.9226,914954320.8,0,12/29/2020 5:30
1.60929E+12,27385,28996,27320,28875.54,95356.05783,1.60937E+12,2683953237,1916095,48057.90637,1352877360,0,12/30/2020 5:30
1.60937E+12,28875.55,29300,27850,28923.63,75508.50515,1.60946E+12,2173600125,1552793,36431.62208,1049389144,0,12/31/2020 5:30
1.60946E+12,28923.63,29600,28624.57,29331.69,54182.92501,1.60955E+12,1582526989,1314910,27455.80173,802247744.5,0,1/1/2021 5:30
1.60955E+12,29331.7,33300,28946.53,32178.33,129993.8734,1.60963E+12,4073842164,2245922,67446.30525,2110334724,0,1/2/2021 5:30
1.60963E+12,32176.45,34778.11,31962.99,33000.05,120957.5668,1.60972E+12,4057598425,2369698,59750.33287,2004428434,0,1/3/2021 5:30
1.60972E+12,33000.05,33600,28130,31988.71,140899.8857,1.6098E+12,4429010350,2642408,69088.46923,2173435409,0,1/4/2021 5:30
1.6098E+12,31989.75,34360,29900,33949.53,116049.997,1.60989E+12,3743617145,2526851,59691.75476,1927195094,0,1/5/2021 5:30
1.60989E+12,33949.53,36939.21,33288,36769.36,127139.2013,1.60998E+12,4431954249,2591783,63052.91465,2199632470,0,1/6/2021 5:30
1.60998E+12,36769.36,40365,36300,39432.28,132825.7004,1.61006E+12,5062569943,2814686,65055.10714,2482583240,0,1/7/2021 5:30
1.61006E+12,39432.48,41950,36500,40582.81,139789.9575,1.61015E+12,5568443209,2925632,67300.15522,2684975446,0,1/8/2021 5:30
1.61015E+12,40586.96,41380,38720,40088.22,75785.97968,1.61024E+12,3054779029,1998156,37007.32191,1491990706,0,1/9/2021 5:30
1.61024E+12,40088.22,41350,35111.11,38150.02,118209.5445,1.61032E+12,4604034730,2628050,55451.34467,2160976897,0,1/10/2021 5:30
1.61032E+12,38150.02,38264.74,30420,35404.47,249131.5399,1.61041E+12,8426879771,4431451,122133.4062,4133116283,0,1/11/2021 5:30
1.61041E+12,35410.37,36628,32531,34051.24,133948.152,1.6105E+12,4651302423,2674145,65098.3102,2261732479,0,1/12/2021 5:30
1.6105E+12,34049.15,37850,32380,37371.38,124477.9149,1.61058E+12,4322876606,2514289,63981.03831,2222872691,0,1/13/2021 5:30
1.61058E+12,37371.38,40100,36701.23,39144.5,102950.3894,1.61067E+12,3974826638,2297466,51264.46709,1979442593,0,1/14/2021 5:30
1.61067E+12,39145.21,39747.76,34408,36742.22,118300.9209,1.61076E+12,4371588899,2560801,57738.03422,2133723813,0,1/15/2021 5:30
1.61076E+12,36737.43,37950,35357.8,35994.98,86348.43151,1.61084E+12,3178840336,2066363,42420.42374,1563160122,0,1/16/2021 5:30
1.61084E+12,35994.98,36852.5,33850,35828.61,80157.72738,1.61093E+12,2843103040,1860642,39513.63856,1402648633,0,1/17/2021 5:30
1.61093E+12,35824.99,37469.83,34800,36631.27,70698.11875,1.61101E+12,2554843261,1707766,35621.50605,1289347187,0,1/18/2021 5:30
1.61101E+12,36622.46,37850,35844.06,35891.49,79611.30777,1.6111E+12,2935348499,1939371,38704.68162,1428235710,0,1/19/2021 5:30
1.6111E+12,35901.94,36415.31,33400,35468.23,89368.42292,1.61119E+12,3126721094,2234539,42546.63408,1489289968,0,1/20/2021 5:30
1.61119E+12,35468.23,35600,30071,30850.13,131803.1829,1.61127E+12,4281220574,2820752,61805.96152,2009389821,0,1/21/2021 5:30
1.61127E+12,30851.99,33826.53,28850,32945.17,142971.684,1.61136E+12,4483295872,2707810,70150.18846,2201161570,0,1/22/2021 5:30
1.61136E+12,32950,33456,31390.16,32078,64595.28768,1.61145E+12,2089098296,1700056,32680.77613,1057114175,0,1/23/2021 5:30
1.61145E+12,32078,33071,30900,32259.9,57978.03797,1.61153E+12,1864609665,1528287,27826.1192,895721122,0,1/24/2021 5:30
1.61153E+12,32259.45,34875,31910,32254.2,88499.22692,1.61162E+12,2958759289,2106548,44489.52413,1488432034,0,1/25/2021 5:30
1.61162E+12,32254.19,32921.88,30837.37,32467.77,84972.20691,1.61171E+12,2708545364,2010392,42402.31292,1352678099,0,1/26/2021 5:30
1.61171E+12,32464.01,32557.29,29241.72,30366.15,95911.96171,1.61179E+12,2958081422,2065953,46664.38164,1440079785,0,1/27/2021 5:30
1.61179E+12,30362.19,33783.98,29842.1,33364.86,92621.14562,1.61188E+12,2953553214,2060660,46067.78233,1468956156,0,1/28/2021 5:30
1.61188E+12,33368.18,38531.9,31915.4,34252.2,231827.0056,1.61196E+12,8195593336,4403349,116537.2478,4121941034,0,1/29/2021 5:30
1.61196E+12,34246.28,34933,32825,34262.88,84889.68134,1.61205E+12,2884500063,2201040,42418.4671,1441981401,0,1/30/2021 5:30
1.61205E+12,34262.89,34342.69,32171.67,33092.98,68742.28038,1.61214E+12,2289641046,1707064,32480.44736,1082502552,0,1/31/2021 5:30
1.61214E+12,33092.97,34717.27,32296.16,33526.37,82718.27688,1.61222E+12,2791776658,1810492,41855.84149,1413158967,0,2/1/2021 5:30
1.61222E+12,33517.09,35984.33,33418,35466.24,78056.65988,1.61231E+12,2716321896,1789672,39216.56311,1364790965,0,2/2/2021 5:30
1.61231E+12,35472.71,37662.63,35362.38,37618.87,80784.33366,1.6124E+12,2951232788,1881740,39863.07506,1456248046,0,2/3/2021 5:30
1.6124E+12,37620.26,38708.27,36161.95,36936.66,92080.7359,1.61248E+12,3452669022,2211866,45516.21369,1707710014,0,2/4/2021 5:30
1.61248E+12,36936.65,38310.12,36570,38290.24,66681.33428,1.61257E+12,2509278292,1853253,32756.38503,1232713880,0,2/5/2021 5:30
1.61257E+12,38289.32,40955.51,38215.94,39186.94,98757.31118,1.61266E+12,3922095149,2291646,52015.51336,2065180747,0,2/6/2021 5:30
1.61266E+12,39181.01,39700,37351,38795.69,84363.67976,1.61274E+12,3256521384,1976357,40764.38896,1574482908,0,2/7/2021 5:30
1.61274E+12,38795.69,46794.45,37988.89,46374.87,138597.5369,1.61283E+12,5881536977,3230961,72345.89157,3069313839,0,2/8/2021 5:30
1.61283E+12,46374.86,48142.19,44961.09,46420.42,115499.8617,1.61292E+12,5386255398,3119034,57429.56435,2679451036,0,2/9/2021 5:30
1.61292E+12,46420.42,47310,43727,44807.58,97154.1822,1.613E+12,4431650130,2891592,47971.98573,2190231239,0,2/10/2021 5:30
1.613E+12,44807.58,48678.9,43994.02,47969.51,89561.08145,1.61309E+12,4185630934,2570949,46138.33674,2158335923,0,2/11/2021 5:30
1.61309E+12,47968.66,48985.8,46125,47287.6,85870.0357,1.61317E+12,4080571909,2418841,41841.03914,1990472919,0,2/12/2021 5:30
1.61317E+12,47298.15,48150,46202.53,47153.69,63768.0974,1.61326E+12,3007710147,2058823,30996.30986,1462495400,0,2/13/2021 5:30
1.61326E+12,47156.78,49707.43,47014.17,48577.79,73735.47553,1.61335E+12,3584808349,2090070,38752.15668,1884009921,0,2/14/2021 5:30
1.61335E+12,48580.47,49010.92,45570.79,47911.1,79398.15678,1.61343E+12,3782219061,2313155,38176.36466,1819251656,0,2/15/2021 5:30
1.61343E+12,47911.1,50689.18,47003.62,49133.45,88813.2663,1.61352E+12,4349983778,2199849,45608.60384,2236524605,0,2/16/2021 5:30
1.61352E+12,49133.45,52618.74,48947,52119.71,85743.63782,1.61361E+12,4365831515,2514374,45055.44624,2294099235,0,2/17/2021 5:30
1.61361E+12,52117.67,52530,50901.9,51552.6,60758.04695,1.61369E+12,3149973077,1891592,28893.35862,1498231636,0,2/18/2021 5:30
1.61369E+12,51552.61,56368,50710.2,55906,79659.77802,1.61378E+12,4251167828,2339215,40556.02025,2164871310,0,2/19/2021 5:30
1.61378E+12,55906,57700.46,53863.93,55841.19,80948.20531,1.61387E+12,4551890860,2642846,38636.06627,2172833878,0,2/20/2021 5:30
1.61387E+12,55841.19,58352.8,55477.59,57408.57,58166.70851,1.61395E+12,3317998263,1950533,29506.08909,1683107088,0,2/21/2021 5:30
1.61395E+12,57412.35,57508.47,47622,54087.67,134019.4349,1.61404E+12,7213386720,3313083,63677.66198,3427217155,0,2/22/2021 5:30
1.61404E+12,54087.67,54183.59,44892.56,48891,169375.0251,1.61412E+12,8215839131,3825196,82464.14299,4002195292,0,2/23/2021 5:30
1.61412E+12,48891,51374.99,46988.69,49676.2,91881.20925,1.61421E+12,4574033001,2194532,45750.71483,2278566606,0,2/24/2021 5:30
1.61421E+12,49676.21,52041.73,46674.34,47073.73,83310.67312,1.6143E+12,4152188728,2305679,40610.66476,2026068518,0,2/25/2021 5:30
1.6143E+12,47073.73,48424.11,44106.78,46276.87,109423.2007,1.61438E+12,5086374533,2371766,53626.90462,2494190193,0,2/26/2021 5:30
1.61438E+12,46276.88,48394,45000,46106.43,66060.83429,1.61447E+12,3105897439,1757720,31987.01965,1505012111,0,2/27/2021 5:30
1.61447E+12,46103.67,46638.46,43000,45135.66,83055.36904,1.61456E+12,3708359965,1838345,40688.17185,1817797447,0,2/28/2021 5:30
1.61456E+12,45134.11,49790,44950.53,49587.03,85086.11165,1.61464E+12,4057515795,2147223,42616.99436,2032566686,0,3/1/2021 5:30
1.61464E+12,49595.76,50200,47047.6,48440.65,64221.06214,1.61473E+12,3120472070,1855583,31377.03808,1525145370,0,3/2/2021 5:30
1.61473E+12,48436.61,52640,48100.71,50349.37,81035.91371,1.61482E+12,4109521258,2242131,40955.3684,2077586899,0,3/3/2021 5:30
1.61482E+12,50349.37,51773.88,47500,48374.09,82649.71683,1.6149E+12,4079837241,2291936,40269.97789,1987955555,0,3/4/2021 5:30
1.6149E+12,48374.09,49448.93,46300,48751.71,78192.49637,1.61499E+12,3727133105,2054216,38318.31038,1827025012,0,3/5/2021 5:30
1.61499E+12,48746.81,49200,47070,48882.2,44399.23424,1.61508E+12,2143910705,1476474,21500.61562,1038365873,0,3/6/2021 5:30
1.61508E+12,48882.2,51450.03,48882.2,50971.75,55235.02803,1.61516E+12,2778875909,1758101,27885.59696,1402782880,0,3/7/2021 5:30
1.61516E+12,50959.11,52402.78,49274.67,52375.17,66987.35966,1.61525E+12,3400847931,1999401,33595.42957,1706117798,0,3/8/2021 5:30
1.61525E+12,52375.18,54895,51789.41,54884.5,71656.73708,1.61533E+12,3861450965,2194398,35011.54109,1886844774,0,3/9/2021 5:30
1.61533E+12,54874.67,57387.69,53005,55851.59,84749.23894,1.61542E+12,4700197563,2647284,42651.88741,2366856293,0,3/10/2021 5:30
1.61542E+12,55851.59,58150,54272.82,57773.16,81914.81286,1.61551E+12,4612366201,2509970,40603.44967,2288704819,0,3/11/2021 5:30
1.61551E+12,57773.15,58081.51,54962.84,57221.72,73405.40605,1.61559E+12,4162054726,2489931,35802.94146,2030616300,0,3/12/2021 5:30
1.61559E+12,57221.72,61844,56078.23,61188.39,83245.09135,1.61568E+12,4933383453,2559002,44387.23192,2631390815,0,3/13/2021 5:30
1.61568E+12,61188.38,61724.79,58966.78,58968.31,52601.05275,1.61577E+12,3176397574,1829769,25325.26705,1530051005,0,3/14/2021 5:30
1.61577E+12,58976.08,60633.43,54600,55605.2,102771.4273,1.61585E+12,5874241052,2683815,49825.43835,2848907087,0,3/15/2021 5:30
1.61585E+12,55605.2,56938.29,53271.34,56900.75,77986.69436,1.61594E+12,4304259208,2241208,37825.50149,2088111363,0,3/16/2021 5:30
1.61594E+12,56900.74,58974.73,54123.69,58912.97,70421.62084,1.61603E+12,3960992972,2204296,34778.74578,1957825523,0,3/17/2021 5:30
1.61603E+12,58912.97,60129.97,57023,57648.16,66580.40668,1.61611E+12,3900885761,2040947,32287.37991,1892327691,0,3/18/2021 5:30
1.61611E+12,57641,59468,56270.74,58030.01,52392.65296,1.6162E+12,3052711148,1885830,25552.51122,1489274083,0,3/19/2021 5:30
1.6162E+12,58030.01,59880,57820.17,58102.28,44476.94178,1.61628E+12,2616535093,1724131,22212.44672,1307023993,0,3/20/2021 5:30
1.61628E+12,58100.02,58589.1,55450.11,57351.56,48564.47027,1.61637E+12,2774223130,1773546,23648.94168,1350989191,0,3/21/2021 5:30
1.61637E+12,57351.56,58430.73,53650,54083.25,62581.62617,1.61646E+12,3527479514,1927345,30749.05903,1733579081,0,3/22/2021 5:30
1.61646E+12,54083.25,55830.9,53000,54340.89,59789.36543,1.61654E+12,3264650775,1740349,29563.40974,1614722151,0,3/23/2021 5:30
1.61654E+12,54342.8,57200,51700,52303.65,83537.46502,1.61663E+12,4583159614,2401988,39323.13007,2161386679,0,3/24/2021 5:30
1.61663E+12,52303.66,53287,50427.56,51293.78,87400.53454,1.61672E+12,4536327185,2099425,42947.39773,2229351570,0,3/25/2021 5:30
1.61672E+12,51293.78,55073.46,51214.6,55025.59,63813.77469,1.6168E+12,3397036141,1773150,31822.54524,1694326043,0,3/26/2021 5:30
1.6168E+12,55025.59,56700.36,53950,55817.14,50105.47506,1.61689E+12,2767070176,1528776,24739.94847,1365965317,0,3/27/2021 5:30
1.61689E+12,55817.14,56559.75,54691.84,55777.63,39050.38751,1.61698E+12,2178777329,1551283,19262.72594,1074959546,0,3/28/2021 5:30
1.61698E+12,55777.65,58405.82,54800.01,57635.47,67857.9374,1.61706E+12,3877131110,1983437,34373.80456,1963800174,0,3/29/2021 5:30
1.61706E+12,57635.46,59368,57071.35,58746.57,55122.44312,1.61715E+12,3221944107,1612744,27541.52668,1610812658,0,3/30/2021 5:30
1.61715E+12,58746.57,59800,56769,58740.55,60975.54267,1.61724E+12,3575976084,1928224,31074.81319,1823822793,0,3/31/2021 5:30
1.61724E+12,58739.46,59490,57935.45,58720.44,47415.61722,1.61732E+12,2789238880,1594431,22966.25674,1351151698,0,4/1/2021 5:30
1.61732E+12,58720.45,60200,58428.57,58950.01,47382.41878,1.61741E+12,2811159761,1666356,23695.69515,1406393730,0,4/2/2021 5:30
1.61741E+12,58950.01,59791.72,56880,57051.94,47409.85211,1.61749E+12,2783151686,1606805,23057.96702,1353960265,0,4/3/2021 5:30
1.61749E+12,57051.95,58492.85,56388,58202.01,41314.08197,1.61758E+12,2380139011,1499113,20609.13416,1187123543,0,4/4/2021 5:30
1.61758E+12,58202.01,59272,56777.77,59129.99,54258.01579,1.61767E+12,3155214764,2035877,27269.49269,1586344788,0,4/5/2021 5:30
1.61767E+12,59129.99,59495.24,57413.02,57991.15,54201.00073,1.61775E+12,3166911557,1960513,26699.19787,1560539126,0,4/6/2021 5:30
1.61775E+12,57990.03,58655,55473,55953.45,71228.40566,1.61784E+12,4053294016,2206433,34737.58216,1977438034,0,4/7/2021 5:30
1.61784E+12,55953.44,58153.31,55700,58077.52,44283.14702,1.61793E+12,2531779683,1661080,22161.69051,1267126859,0,4/8/2021 5:30
1.61793E+12,58077.52,58894.9,57654,58142.54,40831.88491,1.61801E+12,2378340697,1615962,20354.23446,1185679368,0,4/9/2021 5:30
1.61801E+12,58142.55,61500,57900.01,59769.13,69906.42412,1.6181E+12,4197138552,2470398,36018.63757,2162858398,0,4/10/2021 5:30
1.6181E+12,59769.13,60699,59232.52,60002.43,41156.71539,1.61819E+12,2462032927,1746102,20798.05878,1244349091,0,4/11/2021 5:30
1.61819E+12,59998.8,61300,59350.59,59860,56375.03712,1.61827E+12,3393042868,1806298,27645.20115,1664588823,0,4/12/2021 5:30
1.61827E+12,59860.01,63777.77,59805.15,63575,82848.68875,1.61836E+12,5154877375,2703735,41662.53303,2592724448,0,4/13/2021 5:30
1.61836E+12,63575.01,64854,61301,62959.53,82616.34399,1.61844E+12,5239081228,2645625,40070.37753,2542171083,0,4/14/2021 5:30
1.61844E+12,62959.53,63800,62020,63159.98,51649.70034,1.61853E+12,3248931738,1938028,25628.16838,1612303095,0,4/15/2021 5:30
1.61853E+12,63158.74,63520.61,60000,61334.8,91764.13988,1.61862E+12,5647292670,2639940,43570.02315,2680750915,0,4/16/2021 5:30
1.61862E+12,61334.81,62506.05,59580.91,60006.66,58912.25613,1.6187E+12,3605701811,2268816,28386.27411,1737722135,0,4/17/2021 5:30
1.6187E+12,60006.67,60499,50931.3,56150.01,124882.1318,1.61879E+12,6949379727,3444089,59404.61681,3303953081,0,4/18/2021 5:30
1.61879E+12,56150.01,57526.81,54221.58,55633.14,78229.04227,1.61888E+12,4398619581,2390527,38362.38498,2156617047,0,4/19/2021 5:30
1.61888E+12,55633.14,57076.24,53329.96,56425,72744.48215,1.61896E+12,4037701392,2148820,35519.58973,1971916968,0,4/20/2021 5:30
1.61896E+12,56425,56757.91,53536.02,53787.63,66984.75691,1.61905E+12,3704549579,2134946,32188.92949,1780065583,0,4/21/2021 5:30
1.61905E+12,53787.62,55521.48,50500,51690.96,104656.6313,1.61914E+12,5594983857,2744621,50550.77147,2703745286,0,4/22/2021 5:30
1.61914E+12,51690.95,52131.85,47500,51125.14,132230.7807,1.61922E+12,6571097317,2888237,63769.62125,3170392794,0,4/23/2021 5:30
1.61922E+12,51110.56,51166.22,48657.14,50047.84,55361.51257,1.61931E+12,2762081003,1164985,26782.23301,1336607710,0,4/24/2021 5:30
1.61931E+12,50047.84,50567.91,46930,49066.77,58255.645,1.6194E+12,2867858315,1475479,27767.33139,1367920872,0,4/25/2021 5:30
1.6194E+12,49066.76,54356.62,48753.44,54001.39,86310.80212,1.61948E+12,4555688503,2174544,43183.93675,2277375507,0,4/26/2021 5:30
1.61948E+12,54001.38,55460,53222,55011.97,54064.03468,1.61957E+12,2949719328,1568666,25631.07463,1398731801,0,4/27/2021 5:30
1.61957E+12,55011.97,56428,53813.16,54846.22,55130.45902,1.61965E+12,3020242788,1830042,26762.03342,1466278915,0,4/28/2021 5:30
1.61965E+12,54846.23,55195.84,52330.94,53555,52486.01946,1.61974E+12,2823220335,1763676,25339.7439,1362821168,0,4/29/2021 5:30
1.61974E+12,53555,57963,53013.01,57694.27,68578.91005,1.61983E+12,3808187373,2267648,35634.12909,1978866536,0,4/30/2021 5:30
1.61983E+12,57697.25,58458.07,56956.14,57800.37,42600.35184,1.61991E+12,2460342955,1743013,20574.81023,1188354972,0,5/1/2021 5:30
1.61991E+12,57797.35,57911.02,56035.25,56578.21,36812.87886,1.62E+12,2089763230,1371638,18172.89184,1031569632,0,5/2/2021 5:30
1.62E+12,56578.21,58981.44,56435,57169.39,57649.93129,1.62009E+12,3337604543,2102128,28536.05553,1652286174,0,5/3/2021 5:30
1.62009E+12,57169.39,57200,53046.69,53200.01,85324.6259,1.62017E+12,4705402064,2492629,41029.68825,2262794504,0,5/4/2021 5:30
1.62017E+12,53205.05,58069.82,52900,57436.11,77263.92344,1.62026E+12,4327994296,2378119,38729.47502,2170539512,0,5/5/2021 5:30
1.62026E+12,57436.11,58360,55200,56393.68,70181.67191,1.62035E+12,3992289528,2459881,34248.89964,1949210282,0,5/6/2021 5:30
1.62035E+12,56393.68,58650,55241.63,57314.75,74542.74783,1.62043E+12,4239374487,2361692,36877.60257,2097609397,0,5/7/2021 5:30
1.62043E+12,57315.49,59500,56900,58862.05,69709.90603,1.62052E+12,4079553832,2311378,34329.69916,2009442623,0,5/8/2021 5:30
1.62052E+12,58866.53,59300,56235.66,58240.84,69806.11991,1.6206E+12,4043552702,2170139,34301.05046,1987959542,0,5/9/2021 5:30
1.6206E+12,58240.83,59500,53400,55816.14,89586.34925,1.62069E+12,5131782640,2575419,43057.97703,2468201498,0,5/10/2021 5:30
1.62069E+12,55816.14,56862.43,54370,56670.02,64329.54055,1.62078E+12,3583030655,1911480,30880.82834,1720075588,0,5/11/2021 5:30
1.62078E+12,56670.02,58000.01,48600,49631.32,99842.78984,1.62086E+12,5476115093,2676826,48299.826,2654897646,0,5/12/2021 5:30
1.62086E+12,49537.15,51367.19,46000,49670.97,147332.0021,1.62095E+12,7303694689,3570506,71742.00336,3558735468,0,5/13/2021 5:30
1.62095E+12,49671.92,51483,48799.75,49841.45,80082.20431,1.62104E+12,4015904915,2095860,37184.12886,1864162621,0,5/14/2021 5:30
1.62104E+12,49844.16,50700,46555,46762.99,89437.44936,1.62112E+12,4350775847,2286791,42257.91846,2056302845,0,5/15/2021 5:30
1.62112E+12,46762.99,49795.89,43825.39,46431.5,114269.8128,1.62121E+12,5367497608,2661295,53797.59088,2528671396,0,5/16/2021 5:30
1.62121E+12,46426.83,46686,42001,43538.04,166657.1727,1.6213E+12,7346755532,3216821,80610.14658,3555755756,0,5/17/2021 5:30
1.6213E+12,43538.02,45799.29,42250.02,42849.78,116979.8608,1.62138E+12,5146670283,2561165,55703.00041,2450848779,0,5/18/2021 5:30
1.62138E+12,42849.78,43584.9,30000,36690.09,354347.2432,1.62147E+12,13477694935,6331062,168271.3473,6410032517,0,5/19/2021 5:30
1.62147E+12,36671.23,42451.67,34850,40526.64,203017.5969,1.62156E+12,8019897067,4269898,100167.1264,3959645913,0,5/20/2021 5:30
1.62156E+12,40525.39,42200,33488,37252.01,202100.8883,1.62164E+12,7713346610,3993336,94002.43141,3591749387,0,5/21/2021 5:30
1.62164E+12,37263.35,38829,35200.62,37449.73,126542.2437,1.62173E+12,4730567648,2716691,63310.45201,2367081501,0,5/22/2021 5:30
1.62173E+12,37458.51,38270.64,31111.01,34655.25,217136.0466,1.62181E+12,7431242463,4082004,104637.6594,3584259320,0,5/23/2021 5:30
1.62181E+12,34681.44,39920,34031,38796.29,161630.894,1.6219E+12,5996773032,3510578,81584.82531,3031032099,0,5/24/2021 5:30
1.6219E+12,38810.99,39791.77,36419.62,38324.72,111996.2284,1.62199E+12,4253519579,2508310,54153.53681,2057463610,0,5/25/2021 5:30
1.62199E+12,38324.72,40841,37800.44,39241.91,104780.7734,1.62207E+12,4113717505,2432319,50485.07699,1983423342,0,5/26/2021 5:30
1.62207E+12,39241.92,40411.14,37134.27,38529.98,86547.15879,1.62216E+12,3361413526,2102182,42256.0128,1641681554,0,5/27/2021 5:30
1.62216E+12,38529.99,38877.83,34684,35663.49,135377.6297,1.62225E+12,4926260942,2659178,64327.28185,2341060689,0,5/28/2021 5:30
1.62225E+12,35661.79,37338.58,33632.76,34605.15,112663.0927,1.62233E+12,3949843335,2169643,54284.19965,1904345669,0,5/29/2021 5:30
1.62233E+12,34605.15,36488,33379,35641.27,73535.38697,1.62242E+12,2601994948,1559892,37406.8139,1324617923,0,5/30/2021 5:30
1.62242E+12,35641.26,37499,34153.84,37253.81,94160.73529,1.62251E+12,3406047735,1896359,46337.9325,1677796724,0,5/31/2021 5:30
1.62251E+12,37253.82,37894.81,35666,36693.09,81234.66377,1.62259E+12,2973928300,1760417,40291.83485,1475008291,0,6/1/2021 5:30
1.62259E+12,36694.85,38225,35920,37568.68,67587.3725,1.62268E+12,2523462576,1530915,34328.49629,1281854475,0,6/2/2021 5:30
1.62268E+12,37568.68,39476,37170,39246.79,75889.10601,1.62276E+12,2930945326,1949658,38664.29785,1493504668,0,6/3/2021 5:30
1.62276E+12,39246.78,39289.07,35555.15,36829,91317.79925,1.62285E+12,3379399755,1926311,43105.97173,1595098153,0,6/4/2021 5:30
1.62285E+12,36829.15,37925,34800,35513.2,70459.62149,1.62294E+12,2560547117,1463754,34397.77436,1249708171,0,6/5/2021 5:30
1.62294E+12,35516.07,36480,35222,35796.31,47650.20664,1.62302E+12,1711857075,993430,23661.26064,850204250.8,0,6/6/2021 5:30
1.62302E+12,35796.31,36900,33300,33552.79,77574.95257,1.62311E+12,2755673602,1532260,36431.56059,1295757612,0,6/7/2021 5:30
1.62311E+12,33556.96,34068.01,31000,33380.81,123251.189,1.6232E+12,4030784325,2074885,60095.9902,1966354848,0,6/8/2021 5:30
1.6232E+12,33380.8,37534.79,32396.82,37388.05,136607.5975,1.62328E+12,4794741674,2601479,68790.28927,2415789675,0,6/9/2021 5:30
1.62328E+12,37388.05,38491,35782,36675.72,109527.2849,1.62337E+12,4062957162,2231430,53639.42402,1990486079,0,6/10/2021 5:30
